"","taxon","lfc_(Intercept)","lfc_statusRef","se_(Intercept)","se_statusRef","W_(Intercept)","W_statusRef","p_(Intercept)","p_statusRef","q_(Intercept)","q_statusRef","diff_(Intercept)","diff_statusRef","passed_ss_(Intercept)","passed_ss_statusRef"
"122","ASV1690",-0.115281419501657,0.124770645819527,0.0938489375328431,0.113920265203066,-1.22837213219716,1.09524539463738,0.221953005315895,0.275823318248998,1,1,FALSE,FALSE,FALSE,FALSE
"123","ASV16909",-0.0134511814912194,0.39199883362912,0.0722830443010723,0.096420532773336,-0.18609041195322,4.06551200614733,0.853012203898053,0.000143862736506823,1,0.0250321161521871,FALSE,TRUE,FALSE,FALSE
"124","ASV1691",-0.303550222918617,0.594534771919716,0.0635510180077205,0.0811047276367451,-4.77648088787091,7.33045765941711,1.65752804704244e-05,2.04426538934263e-09,0.00314930328938065,4.94712224220917e-07,TRUE,TRUE,TRUE,FALSE
"125","ASV16981",0.109914080299087,-0.0579334241174817,0.100853443115096,0.134161166685867,1.08983964160402,-0.431819620748607,0.277156857900251,0.666359575801851,1,1,FALSE,FALSE,FALSE,TRUE
"126","ASV17054",0.543161759827486,-0.753919352683622,0.13352092571877,0.174631028762335,4.06798976942031,-4.31721302924734,6.17666571968844e-05,2.19742100636245e-05,0.0111797649526361,0.0043069451724704,TRUE,TRUE,TRUE,TRUE
"127","ASV1711",-0.230169035767249,0.298114979632875,0.0889390200136072,0.120686080141312,-2.58794211732976,2.47016871609227,0.0108170682926089,0.0148755110613218,1,1,FALSE,FALSE,TRUE,FALSE
"128","ASV17161",-0.103745529507837,-0.156975398704418,0.0869631094983414,0.1008838116021,-1.19298320984964,-1.55600186205842,0.236903922614405,0.124217592141624,1,1,FALSE,FALSE,FALSE,TRUE
"129","ASV17254",-0.194346721078774,-0.0777732008158623,0.0763120107171223,0.0940263906921164,-2.54673830832723,-0.827142254885927,0.0130749478259859,0.410967254130612,1,1,FALSE,FALSE,TRUE,TRUE
"130","ASV17483",-0.164658637857288,-0.225122255904214,0.0868635066316843,0.10501721994548,-1.89560201104323,-2.14366992404757,0.0611518839209637,0.0346968219086272,1,1,FALSE,FALSE,FALSE,FALSE
"131","ASV17503",-0.307185835210901,-0.125811345085309,0.0716243877404708,0.0932662678299302,-4.28884413398383,-1.3489479960185,5.09661772677381e-05,0.181256874474742,0.00927584426272833,1,TRUE,FALSE,TRUE,TRUE
"132","ASV17698",-0.227957520086436,0.614092061522636,0.0634842735917845,0.0824263666283508,-3.59077149645351,7.45018962550531,0.00050309730542083,2.74005895766321e-11,0.0825079580890161,7.12415328992434e-09,FALSE,TRUE,FALSE,TRUE
"133","ASV17763",-0.0986221148227116,-0.614621181698033,0.0656366143320103,0.0845111436431928,-1.50254725699059,-7.27266435173297,0.137329336748044,3.46295029134994e-10,1,8.72663473420186e-08,FALSE,TRUE,FALSE,FALSE
"134","ASV17880",0.12426533077151,0.564226816293468,0.103333591697793,0.146306302712826,1.20256471036963,3.85647648687389,0.230112416699411,0.000141361738090086,1,0.0247383041657651,FALSE,TRUE,TRUE,TRUE
"135","ASV17908",-0.366835552536549,0.553871847857121,0.0783405715268438,0.0950894317189941,-4.6825743722185,5.82474663949943,1.02248009103753e-05,9.1883531791902e-08,0.00198361137661281,2.09494452485537e-05,TRUE,TRUE,FALSE,FALSE
"136","ASV17939",0.00138391548093198,0.266416374932894,0.0553053150976855,0.0801332309386074,0.0250231913241534,3.32466782896853,0.980106662837811,0.00140302572919569,1,0.214662936566941,FALSE,FALSE,FALSE,TRUE
"137","ASV18087",0.0599627178919732,-0.00922719205203019,0.101615015889544,0.135455964451323,0.590097018310295,-0.0681194961728398,0.555841816894423,0.945763682998491,1,1,FALSE,FALSE,FALSE,TRUE
"138","ASV18180",-0.159369031024388,0.155173266950706,0.0986068123775355,0.129966401348792,-1.61620710762064,1.19394909253712,0.108164894803836,0.234395250021676,1,1,FALSE,FALSE,FALSE,TRUE
"139","ASV18270",-0.0242495918863368,0.330060414251742,0.104002579006888,0.1394550935215,-0.233163370734593,2.36678636769087,0.815911794974642,0.0190552786277969,1,1,FALSE,FALSE,FALSE,FALSE
"140","ASV18416",0.036120643011221,-0.0086282411322412,0.0685846576641946,0.0842869306937952,0.526657772180996,-0.102367485222432,0.600439719960742,0.918818094803568,1,1,FALSE,FALSE,FALSE,TRUE
"141","ASV18666",0.144118606397081,0.119682943472151,0.100093759956237,0.1233285728236,1.43983607429766,0.970439702106476,0.15160381069194,0.333094423597244,1,1,FALSE,FALSE,FALSE,TRUE
"142","ASV18688",0.456559903648649,-0.523111725961592,0.119710022432998,0.150176563283611,3.81388203234349,-3.48331134048983,0.000171365225682773,0.000581967601726022,0.0301602797201681,0.0925328486744374,TRUE,FALSE,TRUE,FALSE
"143","ASV18753",0.0491431803959978,-0.0695962338094817,0.114091346770247,0.141824672124453,0.43073538692606,-0.490720216496676,0.667206408301014,0.624257172341403,1,1,FALSE,FALSE,FALSE,TRUE
"144","ASV18886",-0.543841062090434,-0.0817233460384806,0.0597612094098714,0.078085070723715,-9.10023521044408,-1.04659373784316,6.69633355338067e-13,0.299484983031559,1.75443939098573e-10,1,TRUE,FALSE,TRUE,TRUE
"145","ASV18887",-0.38006825589797,0.25823415989378,0.0841817206667758,0.099376982088795,-4.5148549220374,2.59853091194743,1.3739769582412e-05,0.0104102683333931,0.00263803575982311,1,TRUE,FALSE,TRUE,FALSE
"146","ASV18914",0.463431163869657,-0.595232527411078,0.0956343488512352,0.118215907880921,4.84586520885452,-5.0351305342988,2.97253063775676e-06,1.28174635358015e-06,0.00061531384201565,0.000279420705080473,TRUE,TRUE,TRUE,TRUE
"147","ASV18923",-0.230890745071512,0.807277431226227,0.0591525244953562,0.0882037843211396,-3.90331176972233,9.15241264804495,0.000265440773731212,1.42771373796515e-12,0.0456558130817684,3.81199568036696e-10,TRUE,TRUE,TRUE,FALSE
"148","ASV18943",0.605611457702425,0.0559980485908378,0.0650783024024752,0.0863695311642331,9.30588898826886,0.648354203571588,3.47157493883073e-14,0.518710056867805,9.26910508667806e-12,1,TRUE,FALSE,TRUE,TRUE
"149","ASV18995",-0.563429363780056,0.372016375207277,0.0681386538409268,0.0874341116746816,-8.26886549733447,4.25481963597284,1.70651152800108e-11,7.44988192838058e-05,4.40279974224279e-09,0.013409787471085,TRUE,TRUE,TRUE,FALSE
"150","ASV19010",-0.236026211357619,0.534223931833802,0.0693926052285509,0.0874601182792058,-3.4013164742878,6.10820042717478,0.000986241668129549,2.25790964776133e-08,0.157798666900728,5.2609294792839e-06,FALSE,TRUE,TRUE,FALSE
"151","ASV19091",0.3878230201572,0.249544300962473,0.138759867671441,0.17873087468761,2.79492209574239,1.39620141958479,0.00542301639740956,0.163372528743912,0.775491344829567,1,FALSE,FALSE,TRUE,TRUE
"152","ASV19135",-0.12897703811529,0.329381697245216,0.0802623023265511,0.099360484519832,-1.60694416153851,3.31501701946182,0.110550086433417,0.00119470222283319,1,0.186373546761978,FALSE,FALSE,FALSE,FALSE
"153","ASV19157",0.438393159391937,-0.0534434736777846,0.0735457795328653,0.0947018063899562,5.96082007936339,-0.564334258395442,1.91578374084128e-08,0.573423280604884,4.502091790977e-06,1,TRUE,FALSE,TRUE,TRUE
"154","ASV1916",-0.619240089300604,0.654670175173496,0.0873120147228935,0.122446315497166,-7.09226664011726,5.34658942178338,1.01999410613089e-10,4.39241784260704e-07,2.62138485275638e-08,9.75116761058762e-05,TRUE,TRUE,FALSE,FALSE
"155","ASV19255",0.246994486406315,0.0516138974288668,0.13515629493118,0.167207094088204,1.82747304912496,0.308682461771865,0.0686891119739491,0.757791810949172,1,1,FALSE,FALSE,FALSE,TRUE
"156","ASV19322",-0.269772732275484,0.381293539058463,0.0735467843917027,0.0941391934869786,-3.66804251887754,4.05031661027778,0.000425248921538904,0.000112559209473201,0.0705913209754581,0.0200355392862297,FALSE,TRUE,TRUE,FALSE
"157","ASV19326",-0.161212774010464,0.577224150795656,0.0662039102572931,0.0819263582189212,-2.43509444357488,7.04564639933359,0.0179840513182713,2.45681189201978e-09,1,5.92091665976767e-07,FALSE,TRUE,FALSE,FALSE
"158","ASV19429",0.406993780228919,0.577585279943147,0.0953824855296637,0.130415608282021,4.26696555419858,4.42880486125658,3.10247858350112e-05,1.58499557226354e-05,0.00577061016531209,0.00313829123308181,TRUE,TRUE,FALSE,TRUE
"159","ASV19432",0.35269415100232,0.587358499044186,0.0499699899377114,0.073190383495378,7.05811931205031,8.02507748960324,5.98965572525568e-09,2.01819094462748e-10,1.45548634123713e-06,5.12620499935381e-08,TRUE,TRUE,FALSE,TRUE
"160","ASV19450",0.436756885279106,0.0823784160375796,0.0796094012055299,0.0963005947298114,5.4862475871602,0.855429982220848,8.69108363088152e-07,0.395716311104492,0.000185989189700864,1,TRUE,FALSE,TRUE,TRUE
"161","ASV19461",0.411251095306459,0.395391669235008,0.060374180598369,0.0822581606384361,6.81170479219007,4.80671663657717,7.67251054860973e-09,1.22759626450486e-05,1.85674755276355e-06,0.00245519252900972,TRUE,TRUE,FALSE,TRUE
"162","ASV19519",-0.033925772037111,-0.0901695101256662,0.0643348872687547,0.091761479418333,-0.527330869414419,-0.982651006688665,0.599655358737833,0.329212330356779,1,1,FALSE,FALSE,FALSE,FALSE
"163","ASV1956",0.068874080901966,-0.115074025396968,0.101962966702759,0.12777765889602,0.675481335323899,-0.900580167074514,0.500213440032984,0.3689824284047,1,1,FALSE,FALSE,FALSE,TRUE
"164","ASV19639",0.11877529913201,0.401310354576334,0.0837228952006557,0.104681918170063,1.41867166498896,3.83361674672771,0.159410645218425,0.000232266474779542,1,0.0397175671873017,FALSE,TRUE,FALSE,FALSE
"165","ASV19655",-0.0358053348367036,0.0273248284021122,0.0683460602088107,0.0872685272319222,-0.523882938201722,0.313112060771858,0.601773089511826,0.754990532710318,1,1,FALSE,FALSE,FALSE,TRUE
"166","ASV19693",0.154824132040203,-0.138219477666828,0.108822981361511,0.136092363329518,1.42271540535979,-1.01562993165281,0.156309519799246,0.310979930104945,1,1,FALSE,FALSE,FALSE,TRUE
"167","ASV197",-0.387423208843498,-0.115717555557951,0.0684286208286672,0.0880931730502116,-5.66171295215104,-1.31358142238779,5.11563599255092e-07,0.194249982737176,0.000111009301038355,1,TRUE,FALSE,TRUE,TRUE
"168","ASV19809",0.168904851627582,-0.263588455736756,0.0813340603900266,0.103732942899142,2.07668043151445,-2.54102938150553,0.0425161005521877,0.0139034171638858,1,1,FALSE,FALSE,TRUE,FALSE
"169","ASV19836",0.11250599862338,-0.0564338347545553,0.0792915125271971,0.0909627944849477,1.4188908123652,-0.620405684259116,0.160186481758551,0.536922810814859,1,1,FALSE,FALSE,FALSE,TRUE
"170","ASV19921",0.265403691667428,-0.319971448103267,0.118609699993718,0.142015492691905,2.23762214794814,-2.25307423886087,0.0269613378465225,0.0259430708587971,1,1,FALSE,FALSE,TRUE,FALSE
"171","ASV20015",0.821204908576893,0.146599666611669,0.078524546401491,0.100104811542524,10.4579389020361,1.4644617411761,3.80009304911415e-20,0.144882651706342,1.08302651899753e-17,1,TRUE,FALSE,FALSE,TRUE
"172","ASV20185",0.22919525440221,-0.486832872568807,0.0918154761816608,0.115158799917494,2.49625949713246,-4.22749171507173,0.0139683494048319,4.76155782710304e-05,1,0.00890411313668268,FALSE,TRUE,FALSE,FALSE
"173","ASV2022",1.12066661618622,-0.578763098604256,0.0791794405230623,0.0971782049838189,14.1535051117191,-5.95568830171977,2.693946447947e-19,2.40641608299624e-07,7.62386844769e-17,5.39037202591158e-05,TRUE,TRUE,TRUE,FALSE
"174","ASV20261",0.964523639495216,-1.1978163349511,0.0872954809535478,0.118938438358169,11.0489526944523,-10.0708934091098,1.68465596414055e-18,1.81506671411452e-16,4.73388325923494e-16,5.08218679952066e-14,TRUE,TRUE,FALSE,FALSE
"175","ASV20286",0.191591814678646,0.606417325511169,0.0961198746620721,0.1296384832477,1.99325909810249,4.67775702337159,0.0472468166894731,4.60480617710629e-06,1,0.000962404491015215,FALSE,TRUE,FALSE,TRUE
"176","ASV20292",0.183694176376489,0.311692040459675,0.0786119278817077,0.0988454661768772,2.33672142798617,3.15332662705969,0.0208131784821156,0.00195982566640033,1,0.29201402429365,FALSE,FALSE,FALSE,TRUE
"177","ASV203",0.133483856910088,-0.364400339706048,0.0745149889381117,0.0970871586454014,1.79136921057524,-3.75333200384383,0.0761997327349347,0.000290286204302774,1,0.0487680823228661,FALSE,TRUE,FALSE,FALSE
"178","ASV2076",-0.567299050009847,0.423940300747935,0.0802102463639411,0.0947088839797821,-7.07265063662588,4.4762463977343,3.99503328209775e-10,2.34368583845595e-05,1.00275335380653e-07,0.00454675052660454,TRUE,TRUE,TRUE,FALSE
"179","ASV2131",0.118156492402194,-0.345082775855289,0.102162629317827,0.128483999528925,1.1565529704077,-2.68580350176289,0.249811054139959,0.00828780266947545,1,1,FALSE,FALSE,FALSE,FALSE
"180","ASV2242",0.160813493550407,0.0227682715214532,0.0858764915605156,0.100663033523459,1.87261368772948,0.22618304579652,0.0629577683461587,0.821349555793882,1,1,FALSE,FALSE,FALSE,TRUE
"181","ASV2279",-0.0465909902174342,0.125511066610288,0.078738244749657,0.0942361043734587,-0.5917199496327,1.3318787681724,0.555013310618785,0.185111589054962,1,1,FALSE,FALSE,FALSE,TRUE
"182","ASV2281",-0.0319285198546864,0.333083997362558,0.0876278540564274,0.104948375075172,-0.364364963612212,3.17378899029143,0.716010811367067,0.00176832121786727,1,0.266203860304316,FALSE,FALSE,FALSE,FALSE
"183","ASV2322",-0.0149965181043834,1.1359733888699,0.0910091435652922,0.114792522365051,-0.164780345324583,9.89588315916084,0.869398822296694,3.54218232612132e-17,1,9.98895415966211e-15,FALSE,TRUE,TRUE,FALSE
"184","ASV2388",0.489346860053563,-0.0998574747620015,0.0873364580867412,0.107218694380956,5.60300784773698,-0.931343879335076,1.59996152052778e-07,0.353733960590205,3.58391380598223e-05,1,TRUE,FALSE,TRUE,FALSE
"185","ASV2415",-0.0144550106590204,0.0348092856452057,0.100139738075731,0.116475335993108,-0.144348396918003,0.298855421608446,0.885579546187383,0.765806440885575,1,1,FALSE,FALSE,FALSE,TRUE
"186","ASV242",-0.275783624413654,0.220580217953497,0.0667896042855263,0.0861937452351397,-4.12913996667319,2.55912093565195,8.87993085146907e-05,0.0123783221596019,0.0158950762241296,1,TRUE,FALSE,TRUE,FALSE
"187","ASV244",-0.302859885385897,0.187348982572591,0.0613018768230901,0.0816592802835177,-4.94046677004547,2.29427668137807,5.89906990832614e-06,0.0250659245894713,0.00117981398166523,1,TRUE,FALSE,TRUE,FALSE
"188","ASV2448",-0.175945893735598,0.0545345434569461,0.0828235808244961,0.098403723693486,-2.12434540965367,0.5541918680518,0.0376363850945397,0.5814410554043,1,1,FALSE,FALSE,TRUE,TRUE
"189","ASV245",-0.445678807814882,-0.000113820556127753,0.0643857982829479,0.0826310504561105,-6.92200484734717,-0.00137745503051797,1.3733969675519e-09,0.998904656878596,3.3922905098532e-07,1,TRUE,FALSE,TRUE,TRUE
"190","ASV2605",-0.680203832727755,0.432590989214878,0.0667085687585615,0.0862559781580342,-10.1966485773307,5.01520008760789,8.42095768684593e-15,4.85713379635221e-06,2.28207953313525e-12,0.00101028382964126,TRUE,TRUE,TRUE,FALSE
"191","ASV2814",0.0894658643762817,-0.898577998175967,0.0799308034194254,0.0954358515632578,1.11929144396088,-9.41551820890247,0.268259822832828,9.64820378931712e-13,1,2.60501502311562e-10,FALSE,TRUE,FALSE,FALSE
"192","ASV2919",-0.634276088384246,0.305563307739848,0.0613468285573399,0.0785575762488254,-10.3391830238037,3.88967331135571,1.66672041755841e-14,0.000272998247888291,4.46681071905655e-12,0.0461367038931212,TRUE,TRUE,TRUE,FALSE
"193","ASV2929",0.147607688753566,-0.422468660462637,0.072628603848986,0.0920353765131439,2.03236302133084,-4.59028556701023,0.0467045263857865,2.42320280638886e-05,1,0.0046767814163305,FALSE,TRUE,TRUE,FALSE
"194","ASV2976",-0.19464063084373,0.115870255512749,0.0707329413659339,0.090885663394601,-2.75176780556551,1.27490135611016,0.0073300972545004,0.206034490813209,1,1,FALSE,FALSE,TRUE,TRUE
"195","ASV3016",-0.511577595554556,1.09196518439786,0.0796154994034901,0.0923010683560588,-6.42560304698824,11.8304717794329,2.86360241970151e-08,5.57173925280814e-17,6.6435576137075e-06,1.56565873003909e-14,TRUE,TRUE,TRUE,FALSE
"196","ASV3040",-0.346163715636256,0.156350472303062,0.0743278696553685,0.0943673679917374,-4.65725329195216,1.65682773219606,8.23203471707193e-06,0.10012391063651,0.0016134788045461,1,TRUE,FALSE,TRUE,TRUE
"197","ASV3085",-0.329572630021622,0.396567441763955,0.0666816241949676,0.0878180568562193,-4.94248054093581,4.51578474815536,5.31072511705084e-06,2.57667624538488e-05,0.00106745574852722,0.00490954813071781,TRUE,TRUE,FALSE,FALSE
"198","ASV3212",0.530837964672051,-0.551504562267058,0.0713166158462517,0.0931592509711483,7.44339812501004,-5.92001928437424,5.80193619528209e-10,1.94411789082129e-07,1.44468211262524e-07,4.39370643325613e-05,TRUE,TRUE,TRUE,FALSE
"199","ASV3228",0.220877618868215,-0.275690056506759,0.103696100252671,0.134782480204287,2.1300474977363,-2.04544430469673,0.0348441550556959,0.042606491161381,1,1,FALSE,FALSE,FALSE,FALSE
"200","ASV3252",-0.234573701844502,0.339273493895195,0.0845685972399261,0.107922240991403,-2.77376839039913,3.14368466387036,0.00619599694400691,0.00198678016541097,0.87983156604898,0.294043464480823,FALSE,FALSE,TRUE,FALSE
"201","ASV3254",-0.277768797621622,0.303320537711855,0.0823499248245347,0.104542705179803,-3.3730303726867,2.90140318437499,0.00102717996035169,0.00448798265822821,0.163321613695919,0.632805554810177,FALSE,FALSE,TRUE,FALSE
"202","ASV3275",-0.191659288437103,0.0340386763983054,0.0636153390504177,0.0836576085639505,-3.01278420107461,0.406880820317559,0.00399238037773091,0.685765486509759,0.586879915526444,1,FALSE,FALSE,FALSE,FALSE
"203","ASV3319",0.323372222821675,-0.150793425564362,0.100833328298794,0.128946204907806,3.20699741124723,-1.16942895428506,0.00160772999287419,0.243897242038715,0.245982688909751,1,FALSE,FALSE,TRUE,TRUE
"204","ASV3322",0.171635213826598,0.500636016027325,0.073843213286623,0.0900565594430991,2.32431940847962,5.55912883107249,0.0236318002021163,7.17509965115342e-07,1,0.000158569702290491,FALSE,TRUE,TRUE,FALSE
"205","ASV3346",-0.0512033172006043,0.0244039011939056,0.0881143068663275,0.113413093449785,-0.581101060901284,0.215177105672642,0.561836577556627,0.829851840146033,1,1,FALSE,FALSE,FALSE,TRUE
"206","ASV3661",-0.587742471316003,-0.0124325281481437,0.0659132811387662,0.0823861992141252,-8.91690507833525,-0.150905470415391,1.73405955674132e-13,0.880444924371311,4.6125984209319e-11,1,TRUE,FALSE,TRUE,TRUE
"207","ASV3741",-0.394158377916115,0.109962360526571,0.0663421859753705,0.0818797328426865,-5.94129319257653,1.34297410004792,2.00108859713306e-07,0.184796375239153,4.46242757160672e-05,1,TRUE,FALSE,TRUE,TRUE
"208","ASV3755",0.0130365022483351,-0.211427372106766,0.0963145079255362,0.113832711691752,0.135353463659017,-1.85735162559678,0.892526831785486,0.0653621331223535,1,1,FALSE,FALSE,FALSE,TRUE
"209","ASV382",-0.45113194804909,1.73926001539943,0.0718451926138804,0.0969692808423473,-6.27922247315309,17.9361958786424,1.85713258535919e-08,3.21580156707656e-29,4.3828329014477e-06,9.42229859153432e-27,TRUE,TRUE,TRUE,FALSE
"210","ASV384",-0.394407012324033,1.67877184538396,0.0885994335957452,0.112850014544731,-4.45157487262958,14.8761331769127,2.02462877166754e-05,2.75969631197483e-28,0.00380630209073498,8.05831323096652e-26,TRUE,TRUE,TRUE,FALSE
"211","ASV3868",-0.17307959089154,0.33998707291374,0.107759725032372,0.13683451004625,-1.60616214304133,2.48465882472794,0.10996244705973,0.0138657143729961,1,1,FALSE,FALSE,FALSE,FALSE
"212","ASV3997",-0.484871816552305,0.459471871660827,0.0745790712909439,0.0931928717053337,-6.50144615854426,4.93033279534115,1.46559760884563e-08,6.2848712981091e-06,3.50277828514105e-06,0.00128839861611237,TRUE,TRUE,TRUE,FALSE
"213","ASV4060",-0.254537619004424,-0.161820262753649,0.0873210593804137,0.110884892553869,-2.91496256241616,-1.4593535604955,0.00443670408770447,0.147766599638745,0.639347259331337,1,FALSE,FALSE,TRUE,FALSE
"214","ASV4125",-0.193573503120202,0.0840529323297062,0.0759086861887337,0.0936277782163364,-2.55008369712677,0.897734987745767,0.013135932972155,0.372640137131824,1,1,FALSE,FALSE,TRUE,TRUE
"215","ASV4128",-0.36836476443755,0.299694165235727,0.0718649509536031,0.089542983622298,-5.12579163485926,3.34693074892244,3.4406126365701e-06,0.0014265242468888,0.00070532559049687,0.216831685527098,TRUE,FALSE,TRUE,FALSE
"216","ASV4170",0.232355717315086,-0.700690577882428,0.10506900147156,0.125943207058679,2.21145831844591,-5.56354403104855,0.0289815273158473,1.74752177610386e-07,1,3.96687443175577e-05,FALSE,TRUE,TRUE,TRUE
"217","ASV4206",-0.149962906692572,0.152378829217321,0.0775190734918226,0.092056817385027,-1.93452914150724,1.65526936022563,0.0568198211437206,0.102048794584608,1,1,FALSE,FALSE,FALSE,FALSE
"218","ASV4221",-0.0747190962645817,0.177291376204018,0.0736037795058487,0.0889185600742198,-1.01515298217321,1.99386242935147,0.314559897727416,0.0512276374822292,1,1,FALSE,FALSE,FALSE,FALSE
"219","ASV423",0.203002889221516,-0.413884978075374,0.0856170911262229,0.102438039076188,2.37105566833886,-4.04034460057896,0.0201735595865616,0.000122940674738696,1,0.0216375587540105,FALSE,TRUE,TRUE,FALSE
"220","ASV4351",-0.168347770522414,0.544954382273866,0.0879052241931915,0.108303229195768,-1.91510541116911,5.03174638762444,0.0585192610414355,2.32895270760457e-06,1,0.000496066926719773,FALSE,TRUE,FALSE,FALSE
"221","ASV439",-0.439706791126096,0.263798388297965,0.0664173280337476,0.084966391929477,-6.62036254910276,3.10473803003099,1.25698690879707e-09,0.00240739111787027,3.11732753381674e-07,0.35388649432693,TRUE,FALSE,TRUE,FALSE
"222","ASV459",-0.403233962824986,0.19519454405914,0.0761501550348196,0.0939781329809862,-5.29524808768423,2.07702087568214,4.31696413512341e-07,0.0395639243989558,9.41098181456904e-05,1,TRUE,FALSE,TRUE,FALSE
"223","ASV462",-0.329988602095832,-0.0155973376715182,0.077175279231911,0.0940950780284607,-4.2758329529877,-0.165761461686662,3.39804764613837e-05,0.868570895229084,0.00628638814535598,1,TRUE,FALSE,TRUE,TRUE
"224","ASV4648",-0.402158452801232,0.057475775654748,0.0762420135912057,0.0915714578425186,-5.27476169448416,0.627660375939332,2.99571962982075e-06,0.533140739956808,0.000617118243743075,1,TRUE,FALSE,TRUE,TRUE
"225","ASV4768",0.100921704867496,0.00932213331177885,0.0811243091919005,0.101637202496338,1.24403777206613,0.0917196959658025,0.21698754764321,0.927141756230981,1,1,FALSE,FALSE,FALSE,TRUE
"226","ASV4824",-0.450847474831078,1.09441991759182,0.0682418532973591,0.0859640282407266,-6.60661240934565,12.7311381282307,1.79165326627339e-08,6.81652276366338e-18,4.24621824106793e-06,1.94270898764406e-15,TRUE,TRUE,FALSE,TRUE
"227","ASV4880",0.253183212193445,-0.34608891944719,0.0918251390651867,0.110943348153772,2.75723200390375,-3.11951031951456,0.00733793142947898,0.00258187545302916,1,0.376953816142258,FALSE,FALSE,TRUE,FALSE
"228","ASV5070",0.312125883219019,-0.314868643297134,0.100943049518631,0.119561152120015,3.09209880925392,-2.63353637627269,0.00252400645599503,0.00967820621462147,0.37607696194326,1,FALSE,FALSE,TRUE,FALSE
"229","ASV5097",-0.378706691794191,0.416904366653787,0.0804360774480031,0.110136232761509,-4.70816956531727,3.78535161590791,1.52021127178133e-05,0.000357040802380938,0.00290360352910234,0.0585546915904739,TRUE,FALSE,TRUE,FALSE
"230","ASV5128",-0.567496550739786,1.11218167653761,0.0784924461210735,0.108100872840606,-7.22995114541889,10.2883690696699,2.70635813555147e-10,3.0602154422971e-16,6.8200225015897e-08,8.53800108400891e-14,TRUE,TRUE,TRUE,FALSE
"231","ASV5132",-0.433997387675996,0.574649073933467,0.0684785320707477,0.0877785784993029,-6.33771452968088,6.54657530069287,5.61699984678667e-08,2.6139526227111e-08,1.28629296491415e-05,6.03823055846263e-06,TRUE,TRUE,TRUE,FALSE
"232","ASV5209",-0.062243280487673,0.0603808842000084,0.0942263302393233,0.122335827518987,-0.660572053794122,0.493566647028544,0.509836729978723,0.622289076913992,1,1,FALSE,FALSE,FALSE,TRUE
"233","ASV5318",0.48458395108444,0.0155147561364332,0.0599062932231597,0.0773233113920431,8.08903247075052,0.200647849362925,1.14340560984282e-11,0.841547600912823,2.96142052949289e-09,1,TRUE,FALSE,TRUE,TRUE
"234","ASV5385",-0.180411701793812,0.123137750249826,0.0896361226623264,0.127670347127333,-2.01271202318123,0.964497653687847,0.0463109949638525,0.336673707371025,1,1,FALSE,FALSE,TRUE,TRUE
"235","ASV5414",0.401907741597982,0.183114163792917,0.068604034698578,0.0839745887607771,5.85836887529754,2.18059018204381,1.02478058091795e-07,0.0321894251724356,2.32262862542835e-05,1,TRUE,FALSE,TRUE,FALSE
"236","ASV5491",0.270234338731222,-0.154004360338809,0.116430298236838,0.150432995663791,2.32099670638584,-1.02374056741514,0.0212896749811882,0.307188336026221,1,1,FALSE,FALSE,TRUE,TRUE
"237","ASV5544",-0.398021235357601,0.984196675417142,0.0717934951620542,0.0984275761627753,-5.54397350984482,9.99919650352377,6.99131693261862e-07,2.1441982026213e-14,0.000151012445744562,5.93942902126101e-12,TRUE,TRUE,TRUE,FALSE
"238","ASV5553",-0.310328233707662,0.0461684051075211,0.0852971445729562,0.113705696974687,-3.63820190302188,0.406034229910215,0.000521177548447054,0.685956015842919,0.0844307628484227,1,FALSE,FALSE,FALSE,TRUE
"239","ASV5625",0.0976007184866795,0.290896856085234,0.125000911895693,0.153582135968198,0.780800051827803,1.89408002598342,0.435584457931056,0.059252328651956,1,1,FALSE,FALSE,FALSE,TRUE
"240","ASV5667",0.292435554670839,-0.4494101914983,0.0896017736221609,0.111619631145119,3.26372506758629,-4.0262647966827,0.001560878211832,0.000118898412970008,0.240375244622128,0.0210450190956914,FALSE,TRUE,TRUE,FALSE
"241","ASV5704",0.304545765849909,-0.50952294888789,0.0805503114333789,0.102949312933842,3.78081425671198,-4.94926031429973,0.000268776293440757,3.09778755072394e-06,0.0459607461783695,0.000656730960753474,TRUE,TRUE,TRUE,FALSE
"242","ASV5750",0.0171137515796294,0.707966706763549,0.119728417723075,0.152148488148496,0.142938091934135,4.65313007956133,0.886480851575834,5.89243757490312e-06,1,0.00121973457800495,FALSE,TRUE,FALSE,FALSE
"243","ASV5804",0.366965401733115,-0.727382310392737,0.0895020098467785,0.109049276157777,4.1000800134135,-6.67021676824638,9.94797720371007e-05,3.16911267854297e-09,0.0177073994226039,7.60587042850313e-07,TRUE,TRUE,TRUE,FALSE
"244","ASV5832",0.00106899469812437,0.626334874143153,0.0707405382420109,0.0980433241863109,0.0151114866339754,6.38834800167459,0.98800459950991,5.88072366436357e-08,1,1.35256644280362e-05,FALSE,TRUE,FALSE,TRUE
"245","ASV6025",0.307024997146274,-0.638621219997088,0.103654888564307,0.126425451289225,2.96199244819792,-5.05136595111775,0.00357665187340053,1.30812344058046e-06,0.529344477263278,0.000283862786605959,FALSE,TRUE,TRUE,TRUE
"246","ASV610",-0.0238651660551345,1.05347798692225,0.0688024362892267,0.0855421026850449,-0.346865130688277,12.3153155446859,0.730016328675376,1.9242906721359e-17,1,5.46498550886595e-15,FALSE,TRUE,FALSE,FALSE
